timestamp,as114brd-br_111_114_1-10.114.0.251:4,as114brd-br_111_114_2-10.114.0.250:5,as114brd-br_112_114_1-10.114.0.249:6,as114brd-br_112_114_2-10.114.0.248:7,as114brd-br_113_114_1-10.114.0.254:1,as114brd-br_113_114_2-10.114.0.253:2,as114brd-br_113_114_3-10.114.0.252:3
2025-10-15T08:37:59.270000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-15T08:38:00.393000+00:00,0.08271415850400712,0.07866785396260018,0.0,0.011227070347284061,0.0,0.0,0.0
2025-10-15T08:38:01.536000+00:00,0.07575853018372704,0.06791251093613299,0.06379002624671916,0.059457567804024496,0.053291338582677164,0.06061942257217848,0.07682239720034995
2025-10-15T08:38:02.702000+00:00,0.0055162950257289884,0.011032590051457977,0.021626072041166382,0.010813036020583191,0.061310463121783884,0.05344082332761579,0.036061749571183535
2025-10-15T08:38:03.871000+00:00,0.03702994011976048,0.0331633875106929,0.09076475620188194,0.09108639863130881,0.07735158254918734,0.07873396065012832,0.07638665526090675
2025-10-15T08:38:05.088000+00:00,0.01057025472473295,0.005285127362366475,0.010359901396877567,0.010359901396877567,0.006363188167625308,0.006363188167625308,0.012726376335250617
2025-10-15T08:38:06.205000+00:00,0.0865389435989257,0.08964726947179946,0.01128737690241719,0.06082005371530887,0.013865711727842435,0.013865711727842435,0.0069328558639212175
2025-10-15T08:38:07.392000+00:00,0.0702072451558551,0.07288963774220723,0.06458635214827295,0.021243470935130578,0.07330075821398484,0.07499241786015164,0.10273967986520641
2025-10-15T08:38:08.549000+00:00,0.0055592048401037165,0.035215211754537595,0.0108971477960242,0.0827104580812446,0.09412618841832325,0.10363353500432151,0.0788591184096802
2025-10-15T08:38:09.729000+00:00,0.03380338983050847,0.010901694915254239,0.09916610169491526,0.018779661016949153,0.020644067796610172,0.011335593220338985,0.006562711864406779
2025-10-15T08:38:10.877000+00:00,0.0056027874564459935,0.07970034843205576,0.010982578397212544,0.010982578397212544,0.006745644599303137,0.006745644599303137,0.006745644599303137
2025-10-15T08:38:12.015000+00:00,0.08927240773286468,0.08205272407732865,0.05952899824253076,0.06271353251318103,0.006804920913884008,0.006804920913884008,0.006804920913884008
2025-10-15T08:38:13.208000+00:00,0.07369656328583403,0.005391450125733445,0.010568315171835707,0.010568315171835707,0.109639564124057,0.1065414920368818,0.10739312657166807
2025-10-15T08:38:14.400000+00:00,0.03346308724832214,0.0334496644295302,0.08495302013422819,0.1007785234899329,0.07859060402684565,0.07859731543624161,0.07874496644295302
2025-10-15T08:38:15.587000+00:00,0.005418702611625948,0.010837405223251896,0.010621735467565289,0.010621735467565289,0.006524010109519798,0.006524010109519798,0.006524010109519798
2025-10-15T08:38:16.750000+00:00,0.0816371453138435,0.08382459157351677,0.021681857265692175,0.03997248495270851,0.006658641444539982,0.006658641444539982,0.006658641444539982
2025-10-15T08:38:17.929000+00:00,0.07297709923664122,0.07693977947413061,0.06212722646310432,0.029733672603901612,0.06080407124681934,0.07520271416454623,0.10497709923664121
2025-10-15T08:38:19.106000+00:00,0.008727272727272726,0.033882752761257434,0.039836873406966865,0.08693967714528461,0.12635514018691588,0.11153780798640611,0.08479864061172472
2025-10-15T08:38:20.297000+00:00,0.03417632241813602,0.005400503778337531,0.05786062132661629,0.010586062132661628,0.013004198152812762,0.013004198152812762,0.006502099076406381
2025-10-15T08:38:21.394000+00:00,0.005863263445761166,0.005863263445761166,0.013301731996353691,0.01149316317228806,0.007059252506836828,0.007059252506836828,0.007059252506836828
2025-10-15T08:38:22.465000+00:00,0.09194397759103641,0.1388608776844071,0.032179271708683475,0.051555555555555556,0.007230625583566761,0.007230625583566761,0.007230625583566761
2025-10-15T08:38:23.623000+00:00,0.07611744386873921,0.037927461139896375,0.04348877374784111,0.030949913644214164,0.10757167530224526,0.10774438687392056,0.1088566493955095
2025-10-15T08:38:24.746000+00:00,0.0355120213713268,0.0355120213713268,0.05047907390917186,0.09025823686553874,0.08123953695458593,0.08198753339269813,0.0797292965271594
2025-10-15T08:38:25.888000+00:00,0.0056322241681260946,0.0056322241681260946,0.05965674255691769,0.01104028021015762,0.006781085814360771,0.006781085814360771,0.006781085814360771
2025-10-15T08:38:26.969000+00:00,0.00595004625346901,0.00595004625346901,0.01166327474560592,0.01166327474560592,0.007163737280296022,0.007163737280296022,0.007163737280296022
2025-10-15T08:38:28.052000+00:00,0.13964173591874424,0.13130932594644507,0.04609418282548476,0.047889196675900275,0.05023084025854109,0.07310064635272392,0.06470914127423823
2025-10-15T08:38:29.211000+00:00,0.02558757549611734,0.02558757549611734,0.030226056945642794,0.059789473684210524,0.07074374460742018,0.06344089732528041,0.05578602243313201
2025-10-15T08:38:30.332000+00:00,0.036431757359500445,0.03559678858162355,0.09407314897413023,8.725273862622657,0.08135593220338984,0.2517395182872435,0.07987867975022302
2025-10-15T08:38:31.567000+00:00,0.005208097165991903,0.005208097165991903,0.010208906882591092,1.7502574898785423,0.006270445344129554,0.10981700404858298,0.006270445344129554
2025-10-15T08:38:32.691000+00:00,0.005722419928825623,0.06072597864768683,0.053024911032028464,1.9853380782918149,0.006889679715302491,0.1161138790035587,0.006889679715302491
2025-10-15T08:38:33.854000+00:00,0.1522476354256234,0.10247979363714531,0.030163370593293205,1.8464866723989681,0.05294582975064488,0.1590713671539123,0.10511435941530524
2025-10-15T08:38:34.980000+00:00,0.042642984014209594,0.036170515097690946,0.043218472468916524,1.9757726465364123,0.05646181172291297,0.19663232682060391,0.08010657193605684
2025-10-15T08:38:36.137000+00:00,0.0055592048401037165,0.0055592048401037165,0.05711322385479689,1.8915401901469318,0.07533275713050994,0.16428694900605012,0.011671564390665513
2025-10-15T08:38:37.306000+00:00,0.005502138579982892,0.005502138579982892,0.010785286569717707,1.8258751069289991,0.01155175363558597,0.111295124037639,0.00832164242942686
2025-10-15T08:38:38.427000+00:00,0.12901338090990186,0.13138269402319358,0.04424620874219447,2.038965209634255,0.006908117752007137,0.13856199821587867,0.05774843889384478
2025-10-15T08:38:39.607000+00:00,0.024393220338983054,0.029830508474576273,0.02968135593220339,1.9145830508474577,0.1033084745762712,0.19402711864406783,0.05463728813559322
2025-10-15T08:38:40.812000+00:00,0.033799170124481324,0.03381244813278008,0.09497095435684648,1.9168863070539417,0.07618921161825724,0.1806539419087137,0.07009460580912863
2025-10-15T08:38:42+00:00,0.01082828282828283,0.005414141414141415,0.013037037037037038,1.712969696969697,0.006518518518518519,0.10924579124579124,0.006518518518518519
2025-10-15T08:38:43.107000+00:00,0.00581029810298103,0.05498825654923216,0.041040650406504064,2.0809756097560976,0.006995483288166215,0.11627822944896116,0.01219873532068654
2025-10-15T08:38:44.286000+00:00,0.130863443596268,0.08134351145038167,0.010693808312128922,1.8064054283290925,0.058653095843935535,0.17080916030534352,0.052064461407972856
2025-10-15T08:38:45.407000+00:00,0.025641391614629794,0.055250669045495096,0.03127207850133809,1.93692774308653,0.05741302408563782,0.1694772524531668,0.1383264942016057
2025-10-15T08:38:46.557000+00:00,0.03544347826086957,0.00559304347826087,0.09296,0.5217739130434783,0.07925565217391306,0.15409391304347828,0.006733913043478261
2025-10-15T08:38:47.670000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-15T08:38:48.700000+00:00,0.0,0.057157281553398054,0.03520776699029126,0.06398446601941747,0.0,0.0,0.0
2025-10-15T08:38:49.802000+00:00,0.15188384754990922,0.10047912885662431,0.021284936479128852,0.02445009074410163,0.050686025408348455,0.05238475499092558,0.07356805807622505
2025-10-15T08:38:50.890000+00:00,0.0,0.033102941176470585,0.0,0.08713235294117647,0.12844117647058823,0.13113970588235294,0.1116470588235294
2025-10-15T08:38:52.012000+00:00,0.028841354723707663,0.0,0.0775187165775401,0.0,0.0,0.0,0.0
2025-10-15T08:38:53.065000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
