timestamp,as113brd-br_112_113_1-10.113.0.254:1,as113brd-br_112_113_2-10.113.0.253:2,as113brd-br_113_114_1-10.113.0.252:3,as113brd-br_113_114_2-10.113.0.251:4,as113brd-br_113_114_3-10.113.0.250:5
2025-10-15 19:34:40.635000+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-15 19:34:41.758000+00:00,0.0,0.047266251113089935,0.0,0.0,0.0
2025-10-15 19:34:42.889000+00:00,0.07260123784261716,0.10665959328028293,0.019777188328912468,0.0,0.0
2025-10-15 19:34:44.046000+00:00,0.10767847882454624,0.14610890233362142,0.15737942955920484,0.139533275713051,0.11966119273984442
2025-10-15 19:34:45.358000+00:00,0.001975609756097561,0.030036585365853657,0.0013658536585365853,0.024878048780487803,0.04395731707317073
2025-10-15 19:34:46.425000+00:00,0.002429240862230553,0.03960262417994377,0.0016794751640112466,0.003358950328022493,0.0016794751640112466
2025-10-15 19:34:47.559000+00:00,0.042878306878306884,0.1511957671957672,0.001580246913580247,0.001580246913580247,0.003160493827160494
2025-10-15 19:34:48.731000+00:00,0.03309215017064846,0.06886006825938568,0.02131058020477816,0.020593856655290104,0.02136518771331058
2025-10-15 19:34:49.972000+00:00,0.1038323932312651,0.16859307010475422,0.1468815471394037,0.14055116841257048,0.13797260273972603
2025-10-15 19:34:51.172000+00:00,0.00576,0.06831333333333334,0.002986666666666667,0.0014933333333333335,0.0014933333333333335
2025-10-15 19:34:52.292000+00:00,0.029349999999999998,0.12260714285714285,0.0031999999999999997,0.0031999999999999997,0.0031999999999999997
2025-10-15 19:34:53.536000+00:00,0.051466237942122184,0.13653376205787782,0.02519614147909968,0.005762057877813505,0.005762057877813505
2025-10-15 19:34:54.698000+00:00,0.1130120481927711,0.2221067125645439,0.155407917383821,0.07113941480206541,0.07367297762478486
2025-10-15 19:34:56.036000+00:00,0.003874439461883408,0.10032286995515695,0.005357249626307922,0.09387742899850524,0.090152466367713
2025-10-15 19:34:57.197000+00:00,0.011162790697674419,0.10847889750215331,0.004630490956072351,0.003086993970714901,0.003086993970714901
2025-10-15 19:34:58.382000+00:00,0.06868523206751054,0.17656033755274259,0.004536708860759494,0.009073417721518987,0.009073417721518987
2025-10-15 19:34:59.639000+00:00,0.0061861575178997616,0.1400413683373111,0.04213206046141608,0.025546539379474945,0.022090692124105017
2025-10-15 19:35:00.858000+00:00,0.09937981952420015,0.25946513535684984,0.13159639048400326,0.14792452830188677,0.14833798195242
2025-10-15 19:35:02.171000+00:00,0.011844630616907846,0.13024219345011426,0.004094440213252094,0.004094440213252094,0.004094440213252094
2025-10-15 19:35:03.372000+00:00,0.07107410491257285,0.2100249791840133,0.005968359700249792,0.010444629475437136,0.004476269775187344
2025-10-15 19:35:04.628000+00:00,0.008254777070063694,0.1438343949044586,0.024394904458598723,0.02418471337579618,0.02921656050955414
2025-10-15 19:35:05.958000+00:00,0.09885112781954887,0.2966917293233083,0.1432781954887218,0.1367639097744361,0.12721203007518797
2025-10-15 19:35:07.311000+00:00,0.015325942350332595,0.17011677753141166,0.005297856614929786,0.005297856614929786,0.014439024390243903
2025-10-15 19:35:08.603000+00:00,0.06759133126934984,0.23329411764705882,0.005547987616099071,0.011095975232198142,0.011095975232198142
2025-10-15 19:35:09.912000+00:00,0.00990068754774637,0.1893109243697479,0.03145607333842628,0.027312452253628727,0.02450725744843392
2025-10-15 19:35:11.274000+00:00,0.09920704845814977,0.3109309838472834,0.12997356828193832,0.14184434654919237,0.14170925110132157
2025-10-15 19:35:12.801000+00:00,0.008487229862475442,0.20094302554027507,0.011735428945645056,0.005867714472822528,0.005867714472822528
2025-10-15 19:35:14.252000+00:00,0.07015851137146795,0.2528959338387319,0.022356995175740867,0.006175051688490696,0.006175051688490696
