timestamp,as114brd-br_111_114_1-10.114.0.251:4,as114brd-br_111_114_2-10.114.0.250:5,as114brd-br_112_114_1-10.114.0.249:6,as114brd-br_112_114_2-10.114.0.248:7,as114brd-br_113_114_1-10.114.0.254:1,as114brd-br_113_114_2-10.114.0.253:2,as114brd-br_113_114_3-10.114.0.252:3
2025-10-17 19:53:12.377000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-17 19:53:13.949000+00:00,0.122264631043257,0.12583715012722646,0.014279898218829516,0.01420356234096692,0.11241730279898218,0.09878371501272265,0.0
2025-10-17 19:53:15.335000+00:00,0.03533044733044734,0.030533910533910538,0.08306493506493506,0.0784992784992785,0.0729062049062049,0.067001443001443,0.17780086580086582
2025-10-17 19:53:16.664000+00:00,0.005008276899924755,0.005008276899924755,0.009607223476297968,0.009607223476297968,0.00563431151241535,0.00563431151241535,0.00563431151241535
2025-10-17 19:53:17.822000+00:00,0.01149568221070812,0.01149568221070812,0.04956822107081175,0.06431778929188256,0.012932642487046633,0.012932642487046633,0.012932642487046633
2025-10-17 19:53:19.033000+00:00,0.010992568125516102,0.010992568125516102,0.03958381502890173,0.039669694467382326,0.01854995871180842,0.012366639141205615,0.012366639141205615
2025-10-17 19:53:20.255000+00:00,0.19155482815057284,0.1918887070376432,0.10163011456628479,0.09418003273322423,0.21308019639934536,0.2069394435351882,0.16475286415711948
2025-10-17 19:53:21.513000+00:00,0.03369157392686804,0.034537360890302064,0.050747217806041335,0.04059777424483307,0.01785691573926868,0.03462639109697933,0.075516693163752
2025-10-17 19:53:22.760000+00:00,0.01601283079390537,0.01601283079390537,0.058482758620689655,0.05119486768243785,0.018014434643143545,0.018014434643143545,0.018014434643143545
2025-10-17 19:53:23.966000+00:00,0.022076285240464344,0.0386334991708126,0.06305804311774461,0.08822553897180763,0.04569154228855722,0.03725373134328358,0.02483582089552239
2025-10-17 19:53:25.228000+00:00,0.20230744849445326,0.18427258320126783,0.040469096671949284,0.040469096671949284,0.21487797147385104,0.2250206022187005,0.15166402535657686
2025-10-17 19:53:26.628000+00:00,0.039811428571428574,0.039754285714285714,0.14249714285714288,0.14201714285714287,0.026742857142857145,0.029114285714285718,0.10305714285714287
2025-10-17 19:53:27.895000+00:00,0.026266771902131017,0.04336543014996054,0.07772059984214681,0.06046408839779006,0.05319021310181531,0.041370165745856356,0.0295501183898974
2025-10-17 19:53:29.198000+00:00,0.0561903300076746,0.0395640828856485,0.08189102072141213,0.10855564082885649,0.040227168073676135,0.05172064466615503,0.04597390636991558
2025-10-17 19:53:30.413000+00:00,0.19996049382716047,0.20211358024691356,0.1261037037037037,0.06305185185185185,0.22970864197530863,0.22126090534979423,0.09212181069958847
2025-10-17 19:53:31.893000+00:00,0.042724324324324325,0.04215675675675676,0.11298378378378379,0.16605945945945946,0.06071351351351351,0.04119459459459459,0.15991351351351352
2025-10-17 19:53:33.125000+00:00,0.07563636363636363,0.07563636363636363,0.07254545454545454,0.07254545454545454,0.048623376623376624,0.08509090909090909,0.042545454545454546
