timestamp,as113brd-br_112_113_1-10.113.0.254:1,as113brd-br_112_113_2-10.113.0.253:2,as113brd-br_113_114_1-10.113.0.252:3,as113brd-br_113_114_2-10.113.0.251:4,as113brd-br_113_114_3-10.113.0.250:5
2025-10-14 15:16:09.317000+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-14 15:16:10.475000+00:00,0.07105354058721935,0.10378583765112263,0.07277374784110537,0.07188255613126081,0.07204145077720207
2025-10-14 15:16:11.584000+00:00,0.0060018034265103696,0.034604147880973844,0.06565915238954013,0.006982867448151488,0.006982867448151488
2025-10-14 15:16:12.692000+00:00,0.10496750902527074,0.13446209386281588,0.006989169675090252,0.057415162454873644,0.0563898916967509
2025-10-14 15:16:13.781000+00:00,0.006112029384756657,0.03547474747474748,0.058306703397612486,0.0071111111111111115,0.0071111111111111115
2025-10-14 15:16:14.898000+00:00,0.005958818263205014,0.035444941808415405,0.0069328558639212175,0.0577905102954342,0.05791942703670546
2025-10-14 15:16:16.035000+00:00,0.08536851363236587,0.12181530343007915,0.0801759014951627,0.0809217238346526,0.08089357959542656
2025-10-14 15:16:17.158000+00:00,0.061385574354407835,0.12007123775601068,0.06018165627782725,0.04434550311665182,0.04434550311665182
2025-10-14 15:16:18.341000+00:00,0.057366018596787825,0.11943195266272189,0.013092138630600167,0.03734234995773457,0.03204057480980558
2025-10-14 15:16:19.456000+00:00,0.011939013452914798,0.07071569506726458,0.07953363228699552,0.013890582959641256,0.03965560538116592
2025-10-14 15:16:20.672000+00:00,0.010947368421052631,0.06716447368421054,0.08128289473684211,0.05934868421052632,0.03515131578947369
2025-10-14 15:16:21.799000+00:00,0.09344454303460514,0.14874179236912158,0.04246317657497782,0.08770186335403726,0.08933451641526174
2025-10-14 15:16:22.912000+00:00,0.11511949685534592,0.18021922731356693,0.03945372866127583,0.06507816711590296,0.0640575022461815
2025-10-14 15:16:24.133000+00:00,0.021805077805077802,0.10978542178542178,0.012684684684684684,0.025369369369369368,0.025369369369369368
2025-10-14 15:16:25.335000+00:00,0.016612312811980036,0.11166056572379368,0.13351747088186355,0.06476539101497504,0.06638935108153078
2025-10-14 15:16:26.672000+00:00,0.08120867614061332,0.15478833208676143,0.060846671652954376,0.080245325355273,0.07681077038145101
2025-10-14 15:16:27.820000+00:00,0.11724041811846692,0.20857142857142857,0.03972822299651568,0.048411149825783976,0.04938675958188154
2025-10-14 15:16:28.994000+00:00,0.017008517887563884,0.10802044293015332,0.019788756388415672,0.03950936967632027,0.03880749574105622
2025-10-14 15:16:30.133000+00:00,0.03506233538191396,0.12788762071992976,0.0708902546093064,0.08877260755048287,0.08969973661106234
2025-10-14 15:16:31.388000+00:00,0.015910756972111556,0.12824860557768927,0.0848956175298805,0.01851155378486056,0.01851155378486056
2025-10-14 15:16:32.579000+00:00,0.1010848026868178,0.2475969773299748,0.07916036943744752,0.12219647355163728,0.1254542401343409
2025-10-14 15:16:33.853000+00:00,0.10950078492935636,0.19939089481946626,0.041858712715855576,0.04188383045525903,0.04189010989010989
2025-10-14 15:16:35.021000+00:00,0.022794520547945205,0.16745890410958905,0.07343150684931507,0.026520547945205482,0.03978082191780822
2025-10-14 15:16:36.274000+00:00,0.042496408619313655,0.13634477254588986,0.09124341580207504,0.09397605746209099,0.08598882681564246
2025-10-14 15:16:37.452000+00:00,0.0984584040747029,0.24842784380305605,0.0809779286926995,0.0984923599320883,0.09848556876061121
2025-10-14 15:16:38.748000+00:00,0.13740740740740742,0.24160493827160495,0.04714814814814815,0.06979012345679013,0.06903086419753085
2025-10-14 15:16:39.964000+00:00,0.02736842105263158,0.1792697368421053,0.031842105263157894,0.031842105263157894,0.031842105263157894
2025-10-14 15:16:41.168000+00:00,0.05528239202657807,0.2076544850498339,0.0784451827242525,0.10813953488372093,0.11042524916943522
2025-10-14 15:16:42.396000+00:00,0.10000651465798045,0.24775895765472314,0.14947231270358308,0.10272964169381107,0.0972442996742671
2025-10-14 15:16:43.687000+00:00,0.09696049573973664,0.20914020139426803,0.04894810224632068,0.07396436870642913,0.07383423702556158
2025-10-14 15:16:44.950000+00:00,0.04185589865399842,0.175575613618369,0.030657165479018214,0.030657165479018214,0.030657165479018214
2025-10-14 15:16:46.139000+00:00,0.052211942809083256,0.22225063078216986,0.08270479394449116,0.10834650967199326,0.11000841042893186
2025-10-14 15:16:47.400000+00:00,0.03623790642347344,0.16556383822363205,0.1658556701030928,0.03684694686756543,0.03684694686756543
2025-10-14 15:16:48.710000+00:00,0.12534961832061067,0.21939541984732824,0.05400916030534351,0.1687389312977099,0.12492213740458015
2025-10-14 15:16:50.021000+00:00,0.08971472158657513,0.23118840579710148,0.04300839054157132,0.10716704805491992,0.08722501906941267
2025-10-14 15:16:51.350000+00:00,0.18181489841986456,0.14421068472535742,0.11455831452219715,0.12257035364936042,0.06471030850263357
2025-10-14 15:16:53.012000+00:00,0.08880385078219014,0.23054151624548738,0.1,0.06712394705174489,0.05415162454873647
2025-10-14 15:16:54.356000+00:00,0.2855238095238095,0.22018452380952377,0.08699404761904762,0.20897023809523807,0.2040833333333333
2025-10-14 15:16:55.892000+00:00,0.09290104166666667,0.117421875,0.08240625,0.07194270833333333,0.06541145833333332
2025-10-14 15:16:57.308000+00:00,0.14165536723163843,0.18317514124293785,0.2264124293785311,0.15401694915254238,0.15180225988700566
2025-10-14 15:16:59.066000+00:00,0.15834357224118317,0.20729465301478953,0.07714675767918089,0.1586712172923777,0.157806598407281
2025-10-14 15:17:00.706000+00:00,0.1706829268292683,0.16163414634146345,0.09823902439024391,0.08232682926829268,0.07833658536585367
2025-10-14 15:17:02.141000+00:00,0.14908989547038326,0.1734355400696864,0.15984390243902438,0.1597212543554007,0.15977700348432056
2025-10-14 15:17:03.855000+00:00,0.16322053675612602,0.22255775962660443,0.14051808634772464,0.1358833138856476,0.13799299883313884
2025-10-14 15:17:05.411000+00:00,0.18959383033419022,0.18275578406169665,0.13005141388174807,0.134,0.12275064267352184
2025-10-14 15:17:07.273000+00:00,0.12067883995703543,0.1802878625134264,0.13736197636949515,0.11346079484425349,0.12584747583243822
2025-10-14 15:17:09.055000+00:00,0.20002244668911337,0.2557979797979798,0.17127721661054995,0.18872278338945006,0.17330190796857464
2025-10-14 15:17:10.834000+00:00,0.14429679595278247,0.18425182686902755,0.08083642495784149,0.08518043844856661,0.08406070826306915
2025-10-14 15:17:12.434000+00:00,0.15113,0.191825,0.150625,0.1252,0.121655
2025-10-14 15:17:14.413000+00:00,0.17954926730672055,0.26199494694290043,0.1672400202122284,0.18195048004042444,0.18056796361798885
2025-10-14 15:17:16.281000+00:00,0.17539186295503212,0.21131477516059957,0.11062526766595288,0.12586723768736616,0.15671948608137046
2025-10-14 15:17:18.013000+00:00,0.10871593533487298,0.17338106235565823,0.14176443418013857,0.11104387990762124,0.14357043879907622
2025-10-14 15:17:19.806000+00:00,0.20911544896820972,0.2392058003346347,0.1697133296151701,0.1933206915783603,0.2195025097601785
2025-10-14 15:17:21.553000+00:00,0.19253119633657698,0.24908070978820834,0.12350772753291356,0.13788666285060103,0.1680732684602175
2025-10-14 15:17:23.361000+00:00,0.14107522123893804,0.18555752212389381,0.1479646017699115,0.17803097345132743,0.15083185840707966
2025-10-14 15:17:25.149000+00:00,0.21638926174496645,0.2551767337807606,0.20580313199105146,0.24543624161073824,0.2497091722595078
2025-10-14 15:17:27.061000+00:00,0.16460669456066945,0.2128242677824268,0.0942928870292887,0.146907949790795,0.15655230125523012
2025-10-14 15:17:28.728000+00:00,0.13551529694061187,0.18753689262147571,0.14710977804439113,0.1441151769646071,0.13366766646670666
2025-10-14 15:17:30.465000+00:00,0.22462636729994243,0.26332297063903276,0.21438802533103052,0.2662383419689119,0.26031088082901555
2025-10-14 15:17:32.338000+00:00,0.1827143619861185,0.2214842498665243,0.11413561131873999,0.1643566470902296,0.16620181526962094
2025-10-14 15:17:33.980000+00:00,0.1328233861144945,0.197768574908648,0.15842630937880636,0.15319366626065775,0.26300609013398296
2025-10-14 15:17:35.753000+00:00,0.21339199097574732,0.22687873660462496,0.19453130287648057,0.24290129723632262,0.2612746756909194
2025-10-14 15:17:37.551000+00:00,0.19821134593993325,0.2369655172413793,0.1305761957730812,0.17828698553948832,0.2288186874304783
2025-10-14 15:17:39.281000+00:00,0.1565271676300578,0.1987421965317919,0.16868901734104044,0.16432832369942196,0.19713757225433529
2025-10-14 15:17:41.152000+00:00,0.204780331373597,0.2503730625334046,0.1770475681453768,0.24278353821485835,0.2802565473009086
2025-10-14 15:17:42.986000+00:00,0.1648636859323882,0.2171472191930207,0.11025954198473281,0.15588222464558343,0.1904863685932388
2025-10-14 15:17:44.662000+00:00,0.16220525059665872,0.1700525059665871,0.1672840095465394,0.1520477326968974,0.192472553699284
2025-10-14 15:17:46.488000+00:00,0.2150142387732749,0.24694414019715225,0.19177656078860897,0.24937568455640743,0.2751719605695509
2025-10-14 15:17:48.320000+00:00,0.19412227074235805,0.2222183406113537,0.13741484716157204,0.2536899563318777,0.21032751091703056
