timestamp,as114brd-br_111_114_1-10.114.0.251:4,as114brd-br_111_114_2-10.114.0.250:5,as114brd-br_112_114_1-10.114.0.249:6,as114brd-br_112_114_2-10.114.0.248:7,as114brd-br_113_114_1-10.114.0.254:1,as114brd-br_113_114_2-10.114.0.253:2,as114brd-br_113_114_3-10.114.0.252:3
2025-10-15 08:36:42.189000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-15 08:36:43.396000+00:00,0.15253686826843413,0.02212427506213753,0.01860480530240265,0.0291963545981773,0.16419552609776303,0.16133222866611432,0.15833637116818558
2025-10-15 08:36:44.638000+00:00,0.005359098228663446,0.010718196457326893,0.04626086956521739,0.04030917874396135,0.03780354267310789,0.03692109500805153,0.03839613526570048
2025-10-15 08:36:45.825000+00:00,0.047393428812131426,0.04348441449031171,0.01075652906486942,0.01075652906486942,0.006308340353833192,0.006308340353833192,0.006308340353833192
2025-10-15 08:36:46.974000+00:00,0.011585726718885988,0.005792863359442994,0.011112271540469974,0.011112271540469974,0.006516971279373368,0.006516971279373368,0.006516971279373368
2025-10-15 08:36:48.085000+00:00,0.15457065706570655,0.15170477047704772,0.09388298829882988,0.09641764176417641,0.16342034203420341,0.1692889288928893,0.18831323132313232
2025-10-15 08:36:49.323000+00:00,0.023437802907915993,0.023495961227786754,0.028439418416801296,0.038701130856219706,0.02580936995153473,0.020794830371567045,0.024316639741518577
2025-10-15 08:36:50.489000+00:00,0.005708404802744426,0.041276157804459694,0.03925214408233276,0.03671355060034306,0.0394442538593482,0.040987993138936536,0.02144082332761578
2025-10-15 08:36:51.664000+00:00,0.04092595744680851,0.01132936170212766,0.010866382978723405,0.010866382978723405,0.006372765957446808,0.006372765957446808,0.006372765957446808
2025-10-15 08:36:52.776000+00:00,0.13237410071942446,0.15023741007194244,0.10292086330935252,0.09146043165467625,0.006733812949640287,0.006733812949640287,0.006733812949640287
2025-10-15 08:36:54.008000+00:00,0.046071428571428576,0.02446103896103896,0.010363636363636365,0.02746103896103896,0.1615974025974026,0.16042857142857142,0.16947402597402597
2025-10-15 08:36:55.167000+00:00,0.005742881794650561,0.005742881794650561,0.03104055220017256,0.04155996548748921,0.050761000862812766,0.04684728213977567,0.040414150129421914
2025-10-15 08:36:56.367000+00:00,0.043173333333333334,0.041,0.03796,0.02128,0.00624,0.00624,0.00624
2025-10-15 08:36:57.533000+00:00,0.005708404802744426,0.14979759862778733,0.08719725557461407,0.08887135506003431,0.006421955403087478,0.006421955403087478,0.006421955403087478
2025-10-15 08:36:58.711000+00:00,0.1416434634974533,0.005650254668930391,0.02167741935483871,0.010838709677419355,0.15016638370118846,0.15017317487266554,0.148339558573854
2025-10-15 08:36:59.841000+00:00,0.02571327433628319,0.02569203539823009,0.012070796460176992,0.03183008849557522,0.02728495575221239,0.027079646017699115,0.026456637168141596
2025-10-15 08:37:01.010000+00:00,0.011387510692899915,0.005693755346449957,0.05734816082121471,0.04117707442258341,0.043722840034217274,0.040136869118905044,0.046439692044482464
2025-10-15 08:37:02.261000+00:00,0.03850359712230216,0.03973780975219824,0.01020623501199041,0.01020623501199041,0.011971223021582735,0.011971223021582735,0.005985611510791368
2025-10-15 08:37:03.413000+00:00,0.14560416666666667,0.1474375,0.08984027777777778,0.10161111111111112,0.006500000000000001,0.050208333333333334,0.12547916666666667
2025-10-15 08:37:04.561000+00:00,0.0081602787456446,0.025275261324041814,0.011121951219512195,0.011121951219512195,0.1773937282229965,0.1330034843205575,0.056397212543554016
2025-10-15 08:37:05.642000+00:00,0.02872895467160037,0.010479185938945422,0.03328769657724329,0.06347456059204441,0.042331174838112856,0.0432118408880666,0.04080666049953747
2025-10-15 08:37:06.783000+00:00,0.005833479404031551,0.005833479404031551,0.05018755477651183,0.011190184049079755,0.006562664329535495,0.006562664329535495,0.006562664329535495
2025-10-15 08:37:07.942000+00:00,0.03739775668679897,0.03759102674719586,0.01101639344262295,0.01101639344262295,0.0064607420189818805,0.0064607420189818805,0.0064607420189818805
2025-10-15 08:37:09.003000+00:00,0.15673515551366637,0.15381715362865223,0.09912158341187559,0.09904618284637134,0.1338737040527804,0.14022243166823753,0.17462770970782282
2025-10-15 08:37:10.107000+00:00,0.0319927536231884,0.0281231884057971,0.011565217391304346,0.03575362318840579,0.05973188405797101,0.05330434782608695,0.0308695652173913
2025-10-15 08:37:11.213000+00:00,0.006018083182640145,0.006018083182640145,0.061323688969258584,0.040368896925858946,0.04921518987341771,0.049974683544303795,0.06463652802893309
2025-10-15 08:37:12.349000+00:00,0.0058591549295774654,0.0058591549295774654,0.011239436619718312,0.022478873239436623,0.006591549295774648,0.006591549295774648,0.006591549295774648
