timestamp,as113brd-br_112_113_1-10.113.0.254:1,as113brd-br_112_113_2-10.113.0.253:2,as113brd-br_113_114_1-10.113.0.252:3,as113brd-br_113_114_2-10.113.0.251:4,as113brd-br_113_114_3-10.113.0.250:5
2025-10-15 08:58:24.611000+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-15 08:58:25.778000+00:00,0.11042330762639246,0.0709580119965724,0.07307626392459297,0.14297172236503855,0.055904027420736926
2025-10-15 08:58:26.957000+00:00,0.007165394402035623,0.21123664122137403,0.06926547921967768,0.0,0.08462086513994911
2025-10-15 08:58:28.062000+00:00,0.0,0.11706787330316742,0.0,0.0,0.0
2025-10-15 08:58:29.175000+00:00,0.02010422282120395,0.11780053908355795,0.0,0.0,0.0
2025-10-15 08:58:30.327000+00:00,0.07555555555555556,0.16481944444444446,0.029750000000000002,0.09836111111111112,0.029770833333333337
2025-10-15 08:58:31.573000+00:00,0.0722247191011236,0.23203852327447833,0.13089566613162118,0.06697913322632423,0.13734831460674157
2025-10-15 08:58:32.692000+00:00,0.0,0.11654691689008044,0.0,0.0,0.0
2025-10-15 08:58:33.798000+00:00,0.0,0.1168390596745027,0.0,0.0,0.0
2025-10-15 08:58:34.924000+00:00,0.019872113676731796,0.11725754884547071,0.0,0.0,0.0
2025-10-15 08:58:36.071000+00:00,0.07582911944202267,0.18552746294681777,0.07399476896251089,0.17372624237140366,0.06877070619006102
2025-10-15 08:58:37.361000+00:00,0.06932093023255814,0.21015813953488371,0.09031937984496123,0.0,0.09209922480620154
2025-10-15 08:58:38.485000+00:00,0.0,0.1174661921708185,0.0,0.0,0.0
2025-10-15 08:58:39.625000+00:00,0.023614035087719303,0.11582456140350877,0.0,0.0,0.0
2025-10-15 08:58:40.756000+00:00,0.030323607427055702,0.1709000884173298,0.031080459770114942,0.09646684350132627,0.031087533156498672
2025-10-15 08:58:42.020000+00:00,0.10705696202531646,0.15468354430379747,0.12171518987341773,0.06517721518987342,0.055215189873417725
2025-10-15 08:58:43.156000+00:00,0.0,0.19492253521126762,0.0,0.0,0.07349295774647888
2025-10-15 08:58:44.284000+00:00,0.0,0.11621985815602838,0.0,0.0,0.0
2025-10-15 08:58:45.421000+00:00,0.02041160949868074,0.11694635004397537,0.0,0.029417766051011433,0.0
2025-10-15 08:58:46.608000+00:00,0.1310732940185341,0.18869081718618363,0.09708508845829822,0.1427329401853412,0.08688121314237574
2025-10-15 08:58:47.823000+00:00,0.01179259259259259,0.1852971193415638,0.07159835390946502,0.0,0.0818238683127572
2025-10-15 08:58:48.931000+00:00,0.0,0.10031768953068591,0.0,0.0,0.0
2025-10-15 08:58:50.056000+00:00,0.0,0.10062222222222222,0.0,0.0,0.0
2025-10-15 08:58:51.177000+00:00,0.050440677966101695,0.11799464763603926,0.03058697591436218,0.1032863514719001,0.029887600356824265
2025-10-15 08:58:52.353000+00:00,0.12,0.17087074829931972,0.06613605442176872,0.06682993197278911,0.06624489795918369
2025-10-15 08:58:53.507000+00:00,0.0,0.1688526863084922,0.07125823223570192,0.0,0.06723050259965338
2025-10-15 08:58:54.630000+00:00,0.0,0.10007479964381122,0.0,0.0,0.0
2025-10-15 08:58:55.762000+00:00,0.019759717314487637,0.10094699646643111,0.0,0.0,0.0
2025-10-15 08:58:56.921000+00:00,0.0788748921484038,0.15122691975841243,0.0997825711820535,0.11202761000862813,0.09567558239861951
2025-10-15 08:58:58.079000+00:00,0.07735405872193438,0.13844559585492228,0.07106044905008636,0.0703972366148532,0.05763039723661486
2025-10-15 08:58:59.219000+00:00,0.0,0.16920701754385967,0.0,0.0,0.014533333333333334
2025-10-15 08:59:00.351000+00:00,0.0,0.0984452296819788,0.0,0.0,0.0
2025-10-15 08:59:01.466000+00:00,0.020082511210762332,0.10079282511210762,0.0,0.08583318385650225,0.0
2025-10-15 08:59:02.739000+00:00,0.07042890809112333,0.18714218381775335,0.08773605655930872,0.013970149253731344,0.09189630793401414
2025-10-15 08:59:03.953000+00:00,0.07297528830313015,0.1689357495881384,0.06814497528830313,0.06854695222405272,0.06875782537067544
2025-10-15 08:59:05.040000+00:00,0.0,0.0964489420423183,0.0,0.0,0.0
2025-10-15 08:59:06.148000+00:00,0.0,0.10057761732851984,0.0,0.0,0.0
2025-10-15 08:59:07.341000+00:00,0.051755238893545684,0.12441240569991617,0.07281139983235539,0.104,0.07297904442581726
2025-10-15 08:59:08.500000+00:00,0.04705435720448662,0.17592407247627265,0.027920621225194134,0.057546160483175145,0.028866264020707504
2025-10-15 08:59:09.662000+00:00,0.07610327022375216,0.1757383820998279,0.07175903614457832,0.014258175559380378,0.0699827882960413
2025-10-15 08:59:10.782000+00:00,0.0,0.09748571428571427,0.0,0.0,0.0
2025-10-15 08:59:11.888000+00:00,0.0,0.10012296564195299,0.0,0.0,0.0
2025-10-15 08:59:13.035000+00:00,0.09816216216216216,0.027661726242371402,0.0978413251961639,0.09874803836094159,0.09718570183086313
2025-10-15 08:59:14.120000+00:00,0.0,0.08206451612903226,0.0,0.07852534562211981,0.004991705069124424
2025-10-15 08:59:15.205000+00:00,0.08328847926267281,0.08412165898617512,0.07691059907834102,0.0,0.0761142857142857
2025-10-15 08:59:16.271000+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-15 08:59:17.316000+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-15 08:59:18.460000+00:00,0.10025874125874126,0.049489510489510495,0.09816083916083918,0.09837762237762239,0.10374125874125875
